repository_url,locked,html_url,milestone_htmlURL,number,labels_url,comments_url,id,title,closed_at,milestone_id,user_login,state,updated_at,events_url,created_at,labels,url,user_htmlURL,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/416,https://github.com/GSA/data.gov/milestone/16,416,https://api.github.com/repos/GSA/data.gov/issues/416/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/416/comments,35215142,DOT Broken link,2015-03-11T20:26:41Z,619329,kthurstongithub,closed,2015-03-11T20:26:42Z,https://api.github.com/repos/GSA/data.gov/issues/416/events,2014-06-07T18:47:17Z,broken link ,https://api.github.com/repos/GSA/data.gov/issues/416,https://github.com/kthurstongithub,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/415,https://github.com/GSA/data.gov/milestone/21,415,https://api.github.com/repos/GSA/data.gov/issues/415/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/415/comments,35187662,CKAN harvester should use a meaningful user-agent,2014-09-16T18:08:12Z,732304,philipashlock,closed,2014-09-16T18:08:12Z,https://api.github.com/repos/GSA/data.gov/issues/415/events,2014-06-06T22:17:11Z,ckan ,https://api.github.com/repos/GSA/data.gov/issues/415,https://github.com/philipashlock,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/414,https://github.com/GSA/data.gov/milestone/16,414,https://api.github.com/repos/GSA/data.gov/issues/414/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/414/comments,35171618,Display Sub-agencies in Metrics page,2014-07-09T17:45:09Z,619329,dialsunny,closed,2014-07-09T17:45:09Z,https://api.github.com/repos/GSA/data.gov/issues/414/events,2014-06-06T18:43:36Z,,https://api.github.com/repos/GSA/data.gov/issues/414,https://github.com/dialsunny,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/412,https://github.com/GSA/data.gov/milestone/16,412,https://api.github.com/repos/GSA/data.gov/issues/412/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/412/comments,35063436,Broken Link in a Data.gov dataset,2014-06-17T17:07:49Z,619329,cew821,closed,2014-07-08T11:22:56Z,https://api.github.com/repos/GSA/data.gov/issues/412/events,2014-06-05T14:42:07Z,,https://api.github.com/repos/GSA/data.gov/issues/412,https://github.com/cew821,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/411,https://github.com/GSA/data.gov/milestone/17,411,https://api.github.com/repos/GSA/data.gov/issues/411/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/411/comments,35060356,Data.gov not picking up updates to Energy's data.json file,2014-07-25T21:45:58Z,619330,cew821,closed,2014-07-25T21:46:10Z,https://api.github.com/repos/GSA/data.gov/issues/411/events,2014-06-05T14:11:18Z,,https://api.github.com/repos/GSA/data.gov/issues/411,https://github.com/cew821,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/408,https://github.com/GSA/data.gov/milestone/16,408,https://api.github.com/repos/GSA/data.gov/issues/408/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/408/comments,34797373,Contact forms should be customizeable and not need CAPTCHA,2014-07-09T17:54:46Z,619329,philipashlock,closed,2014-07-14T15:11:02Z,https://api.github.com/repos/GSA/data.gov/issues/408/events,2014-06-02T18:13:13Z,,https://api.github.com/repos/GSA/data.gov/issues/408,https://github.com/philipashlock,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/407,https://github.com/GSA/data.gov/milestone/21,407,https://api.github.com/repos/GSA/data.gov/issues/407/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/407/comments,34754712,Version dates in vocabulary publication,2014-09-16T17:52:15Z,732304,bvatant,closed,2016-01-29T15:38:54Z,https://api.github.com/repos/GSA/data.gov/issues/407/events,2014-06-02T08:42:35Z,,https://api.github.com/repos/GSA/data.gov/issues/407,https://github.com/bvatant,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/405,https://github.com/GSA/data.gov/milestone/14,405,https://api.github.com/repos/GSA/data.gov/issues/405/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/405/comments,34205687,Jobs & Skills - Highlight page,2014-05-23T20:12:49Z,578855,cevanger,closed,2014-07-08T11:23:40Z,https://api.github.com/repos/GSA/data.gov/issues/405/events,2014-05-23T19:55:42Z,,https://api.github.com/repos/GSA/data.gov/issues/405,https://github.com/cevanger,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/402,https://github.com/GSA/data.gov/milestone/14,402,https://api.github.com/repos/GSA/data.gov/issues/402/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/402/comments,33516221,Search form is broken,2014-05-14T18:24:01Z,578855,philipashlock,closed,2014-07-08T11:23:40Z,https://api.github.com/repos/GSA/data.gov/issues/402/events,2014-05-14T17:52:08Z,,https://api.github.com/repos/GSA/data.gov/issues/402,https://github.com/philipashlock,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/396,https://github.com/GSA/data.gov/milestone/17,396,https://api.github.com/repos/GSA/data.gov/issues/396/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/396/comments,32651515,Ensure that page URLs and IDs are retained on each harvest run,2014-08-01T04:55:44Z,619330,philipashlock,closed,2014-08-01T04:55:44Z,https://api.github.com/repos/GSA/data.gov/issues/396/events,2014-05-01T21:56:05Z,catalog ckan ,https://api.github.com/repos/GSA/data.gov/issues/396,https://github.com/philipashlock,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/395,https://github.com/GSA/data.gov/milestone/14,395,https://api.github.com/repos/GSA/data.gov/issues/395/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/395/comments,32578923,Quick Stats Agricultural Database application link is broken,2014-04-30T22:26:06Z,578855,wilcar61,closed,2014-07-08T11:23:40Z,https://api.github.com/repos/GSA/data.gov/issues/395/events,2014-04-30T22:21:18Z,,https://api.github.com/repos/GSA/data.gov/issues/395,https://github.com/wilcar61,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/394,https://github.com/GSA/data.gov/milestone/19,394,https://api.github.com/repos/GSA/data.gov/issues/394/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/394/comments,32483439,Harvest HHS' public data listing ,2014-09-05T20:37:29Z,713808,gbinal,closed,2014-09-05T20:57:09Z,https://api.github.com/repos/GSA/data.gov/issues/394/events,2014-04-29T20:44:40Z,harvest ,https://api.github.com/repos/GSA/data.gov/issues/394,https://github.com/gbinal,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/393,https://github.com/GSA/data.gov/milestone/14,393,https://api.github.com/repos/GSA/data.gov/issues/393/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/393/comments,32480964,Harvest Ed's Public Data Listing ,2014-06-05T19:02:15Z,578855,gbinal,closed,2014-07-08T11:23:40Z,https://api.github.com/repos/GSA/data.gov/issues/393/events,2014-04-29T20:19:40Z,harvest ,https://api.github.com/repos/GSA/data.gov/issues/393,https://github.com/gbinal,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/392,https://github.com/GSA/data.gov/milestone/14,392,https://api.github.com/repos/GSA/data.gov/issues/392/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/392/comments,32468409,Agencies missing from data.gov/metrics,2014-04-29T21:18:03Z,578855,gbinal,closed,2014-04-29T21:18:09Z,https://api.github.com/repos/GSA/data.gov/issues/392/events,2014-04-29T17:49:39Z,,https://api.github.com/repos/GSA/data.gov/issues/392,https://github.com/gbinal,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/391,https://github.com/GSA/data.gov/milestone/21,391,https://api.github.com/repos/GSA/data.gov/issues/391/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/391/comments,32397231,Validation of uom attributes in ISO metadata failing,2014-10-31T04:28:05Z,732304,amilan17,closed,2014-10-31T04:28:05Z,https://api.github.com/repos/GSA/data.gov/issues/391/events,2014-04-28T20:48:16Z,harvest ,https://api.github.com/repos/GSA/data.gov/issues/391,https://github.com/amilan17,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/390,https://github.com/GSA/data.gov/milestone/14,390,https://api.github.com/repos/GSA/data.gov/issues/390/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/390/comments,32393131,Update api.data.gov,2014-05-12T05:24:48Z,578855,ErieMeyer,closed,2014-07-08T11:23:40Z,https://api.github.com/repos/GSA/data.gov/issues/390/events,2014-04-28T19:58:53Z,,https://api.github.com/repos/GSA/data.gov/issues/390,https://github.com/ErieMeyer,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/388,https://github.com/GSA/data.gov/milestone/19,388,https://api.github.com/repos/GSA/data.gov/issues/388/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/388/comments,32391537,Climate Data Online broken link,2014-09-10T16:14:55Z,713808,aaron-strauss,closed,2014-09-10T16:14:55Z,https://api.github.com/repos/GSA/data.gov/issues/388/events,2014-04-28T19:38:55Z,,https://api.github.com/repos/GSA/data.gov/issues/388,https://github.com/aaron-strauss,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/387,https://github.com/GSA/data.gov/milestone/22,387,https://api.github.com/repos/GSA/data.gov/issues/387/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/387/comments,32371742,Search results clean up,2014-12-04T19:30:25Z,732306,ErieMeyer,closed,2014-12-04T19:30:26Z,https://api.github.com/repos/GSA/data.gov/issues/387/events,2014-04-28T15:52:08Z,design government feedback usability ,https://api.github.com/repos/GSA/data.gov/issues/387,https://github.com/ErieMeyer,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/385,https://github.com/GSA/data.gov/milestone/19,385,https://api.github.com/repos/GSA/data.gov/issues/385/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/385/comments,32172052,Harvest SBA's public data listing ,2014-09-05T20:52:21Z,713808,gbinal,closed,2014-09-05T20:52:21Z,https://api.github.com/repos/GSA/data.gov/issues/385/events,2014-04-24T18:11:10Z,harvest ,https://api.github.com/repos/GSA/data.gov/issues/385,https://github.com/gbinal,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/384,https://github.com/GSA/data.gov/milestone/14,384,https://api.github.com/repos/GSA/data.gov/issues/384/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/384/comments,32172021,Harvest NSF's public data listing,2014-06-11T21:58:54Z,578855,gbinal,closed,2014-07-08T11:23:40Z,https://api.github.com/repos/GSA/data.gov/issues/384/events,2014-04-24T18:10:52Z,harvest ,https://api.github.com/repos/GSA/data.gov/issues/384,https://github.com/gbinal,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/380,https://github.com/GSA/data.gov/milestone/14,380,https://api.github.com/repos/GSA/data.gov/issues/380/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/380/comments,32171873,Harvest NASA's  public data listing ,2014-06-11T22:00:18Z,578855,gbinal,closed,2014-07-08T11:23:40Z,https://api.github.com/repos/GSA/data.gov/issues/380/events,2014-04-24T18:09:14Z,harvest ,https://api.github.com/repos/GSA/data.gov/issues/380,https://github.com/gbinal,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/378,https://github.com/GSA/data.gov/milestone/14,378,https://api.github.com/repos/GSA/data.gov/issues/378/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/378/comments,32171823,Harvest GSA's  public data listing ,2014-05-02T00:07:18Z,578855,gbinal,closed,2014-07-08T11:23:40Z,https://api.github.com/repos/GSA/data.gov/issues/378/events,2014-04-24T18:08:47Z,harvest ,https://api.github.com/repos/GSA/data.gov/issues/378,https://github.com/gbinal,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/376,https://github.com/GSA/data.gov/milestone/14,376,https://api.github.com/repos/GSA/data.gov/issues/376/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/376/comments,32171776,Harvest DOD's  public data listing ,2014-06-11T21:50:29Z,578855,gbinal,closed,2014-07-08T11:23:40Z,https://api.github.com/repos/GSA/data.gov/issues/376/events,2014-04-24T18:08:16Z,harvest ,https://api.github.com/repos/GSA/data.gov/issues/376,https://github.com/gbinal,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/372,https://github.com/GSA/data.gov/milestone/14,372,https://api.github.com/repos/GSA/data.gov/issues/372/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/372/comments,32171679,Harvest DOT's public data listing ,2014-06-05T18:56:19Z,578855,gbinal,closed,2014-07-08T11:23:40Z,https://api.github.com/repos/GSA/data.gov/issues/372/events,2014-04-24T18:06:58Z,harvest ,https://api.github.com/repos/GSA/data.gov/issues/372,https://github.com/gbinal,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/367,https://github.com/GSA/data.gov/milestone/14,367,https://api.github.com/repos/GSA/data.gov/issues/367/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/367/comments,31650787,Alignment of Topics dropdown menu is off on catalog pages,2014-04-16T15:17:55Z,578855,philipashlock,closed,2014-07-08T11:23:40Z,https://api.github.com/repos/GSA/data.gov/issues/367/events,2014-04-16T15:17:14Z,catalog ,https://api.github.com/repos/GSA/data.gov/issues/367,https://github.com/philipashlock,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/364,https://github.com/GSA/data.gov/milestone/14,364,https://api.github.com/repos/GSA/data.gov/issues/364/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/364/comments,31343094,Unauthorized Access error USDA/ERS Food Access Research Atlas,2014-04-11T17:27:12Z,578855,dinali,closed,2014-04-11T17:27:12Z,https://api.github.com/repos/GSA/data.gov/issues/364/events,2014-04-11T16:50:59Z,,https://api.github.com/repos/GSA/data.gov/issues/364,https://github.com/dinali,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/361,https://github.com/GSA/data.gov/milestone/26,361,https://api.github.com/repos/GSA/data.gov/issues/361/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/361/comments,31104254,Impact Section Improvements,2015-02-27T21:17:54Z,976980,JeanneHolm,closed,2015-02-27T21:17:54Z,https://api.github.com/repos/GSA/data.gov/issues/361/events,2014-04-08T20:07:29Z,content public feedback wordpress ,https://api.github.com/repos/GSA/data.gov/issues/361,https://github.com/JeanneHolm,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/360,https://github.com/GSA/data.gov/milestone/14,360,https://api.github.com/repos/GSA/data.gov/issues/360/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/360/comments,31028794,Highlights for all the communities are not displayed on site-wide highlights page,2014-05-02T01:58:58Z,578855,PJain-REISys,closed,2014-05-02T01:58:58Z,https://api.github.com/repos/GSA/data.gov/issues/360/events,2014-04-07T22:40:38Z,,https://api.github.com/repos/GSA/data.gov/issues/360,https://github.com/PJain-REISys,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/358,https://github.com/GSA/data.gov/milestone/21,358,https://api.github.com/repos/GSA/data.gov/issues/358/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/358/comments,31019988,Data.gov CSW spatial extent error,2014-09-29T18:31:01Z,732304,mhogeweg,closed,2014-09-29T18:31:01Z,https://api.github.com/repos/GSA/data.gov/issues/358/events,2014-04-07T20:39:56Z,geospatial harvest ,https://api.github.com/repos/GSA/data.gov/issues/358,https://github.com/mhogeweg,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/357,https://github.com/GSA/data.gov/milestone/13,357,https://api.github.com/repos/GSA/data.gov/issues/357/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/357/comments,30891598,Export contents of data.gov as JSON?,2014-04-04T20:42:00Z,578764,dinali,closed,2014-04-04T20:42:00Z,https://api.github.com/repos/GSA/data.gov/issues/357/events,2014-04-04T20:22:54Z,,https://api.github.com/repos/GSA/data.gov/issues/357,https://github.com/dinali,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/356,https://github.com/GSA/data.gov/milestone/17,356,https://api.github.com/repos/GSA/data.gov/issues/356/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/356/comments,30770230,Make faceted browser with nested navigation,2014-08-01T03:49:12Z,619330,JeanneHolm,closed,2014-08-01T03:49:12Z,https://api.github.com/repos/GSA/data.gov/issues/356/events,2014-04-03T12:23:09Z,accessibility ckan navigation ,https://api.github.com/repos/GSA/data.gov/issues/356,https://github.com/JeanneHolm,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/355,https://github.com/GSA/data.gov/milestone/16,355,https://api.github.com/repos/GSA/data.gov/issues/355/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/355/comments,30707834,Data.gov CSW what are returnables configured,2014-07-09T17:55:38Z,619329,mhogeweg,closed,2014-07-09T17:55:38Z,https://api.github.com/repos/GSA/data.gov/issues/355/events,2014-04-02T17:26:38Z,ckan ,https://api.github.com/repos/GSA/data.gov/issues/355,https://github.com/mhogeweg,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/354,https://github.com/GSA/data.gov/milestone/16,354,https://api.github.com/repos/GSA/data.gov/issues/354/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/354/comments,30659257,Data.gov CSW includes reference to local XML schema file,2014-07-09T17:55:52Z,619329,mhogeweg,closed,2014-07-09T17:55:52Z,https://api.github.com/repos/GSA/data.gov/issues/354/events,2014-04-02T04:46:45Z,ckan ,https://api.github.com/repos/GSA/data.gov/issues/354,https://github.com/mhogeweg,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/351,https://github.com/GSA/data.gov/milestone/13,351,https://api.github.com/repos/GSA/data.gov/issues/351/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/351/comments,30343486, Facet selected on Organization page not displayed in UI,2014-04-11T01:24:34Z,578764,dialsunny,closed,2014-04-11T01:24:41Z,https://api.github.com/repos/GSA/data.gov/issues/351/events,2014-03-27T21:23:50Z,,https://api.github.com/repos/GSA/data.gov/issues/351,https://github.com/dialsunny,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/350,https://github.com/GSA/data.gov/milestone/13,350,https://api.github.com/repos/GSA/data.gov/issues/350/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/350/comments,30343321,Duplicate Identifier in Agency JSONs,2014-04-11T01:24:58Z,578764,dialsunny,closed,2014-04-11T01:24:58Z,https://api.github.com/repos/GSA/data.gov/issues/350/events,2014-03-27T21:21:33Z,,https://api.github.com/repos/GSA/data.gov/issues/350,https://github.com/dialsunny,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/349,https://github.com/GSA/data.gov/milestone/13,349,https://api.github.com/repos/GSA/data.gov/issues/349/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/349/comments,30343242,Error message displayed on a harvest source should be user friendly/readable.,2014-04-11T01:25:35Z,578764,dialsunny,closed,2014-04-11T01:25:35Z,https://api.github.com/repos/GSA/data.gov/issues/349/events,2014-03-27T21:20:36Z,,https://api.github.com/repos/GSA/data.gov/issues/349,https://github.com/dialsunny,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/348,https://github.com/GSA/data.gov/milestone/21,348,https://api.github.com/repos/GSA/data.gov/issues/348/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/348/comments,30235460,Clarify when a dataset does not have files available for download,2014-10-31T04:59:44Z,732304,ErieMeyer,closed,2014-10-31T04:59:44Z,https://api.github.com/repos/GSA/data.gov/issues/348/events,2014-03-26T17:57:50Z,catalog ckan dataset-page design usability ,https://api.github.com/repos/GSA/data.gov/issues/348,https://github.com/ErieMeyer,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/347,https://github.com/GSA/data.gov/milestone/14,347,https://api.github.com/repos/GSA/data.gov/issues/347/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/347/comments,30038889,Provide visibility for harvest runs to public users,2014-05-02T01:59:09Z,578855,dialsunny,closed,2014-05-02T01:59:09Z,https://api.github.com/repos/GSA/data.gov/issues/347/events,2014-03-24T14:24:33Z,,https://api.github.com/repos/GSA/data.gov/issues/347,https://github.com/dialsunny,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/346,https://github.com/GSA/data.gov/milestone/14,346,https://api.github.com/repos/GSA/data.gov/issues/346/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/346/comments,30038047,Automated Email reports for harvest jobs,2014-05-27T13:35:10Z,578855,dialsunny,closed,2014-05-27T13:35:10Z,https://api.github.com/repos/GSA/data.gov/issues/346/events,2014-03-24T14:15:08Z,,https://api.github.com/repos/GSA/data.gov/issues/346,https://github.com/dialsunny,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/345,https://github.com/GSA/data.gov/milestone/22,345,https://api.github.com/repos/GSA/data.gov/issues/345/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/345/comments,30037574,Performance improvements on WP Admin side,2014-12-04T22:20:38Z,732306,dialsunny,closed,2014-12-04T22:20:39Z,https://api.github.com/repos/GSA/data.gov/issues/345/events,2014-03-24T14:09:16Z,wordpress ,https://api.github.com/repos/GSA/data.gov/issues/345,https://github.com/dialsunny,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/344,https://github.com/GSA/data.gov/milestone/14,344,https://api.github.com/repos/GSA/data.gov/issues/344/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/344/comments,30037344,Restrict Editor Role permissions to a topic,2014-05-02T02:00:57Z,578855,dialsunny,closed,2014-05-02T02:00:57Z,https://api.github.com/repos/GSA/data.gov/issues/344/events,2014-03-24T14:06:05Z,,https://api.github.com/repos/GSA/data.gov/issues/344,https://github.com/dialsunny,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/pull/340,https://github.com/GSA/data.gov/milestone/12,340,https://api.github.com/repos/GSA/data.gov/issues/340/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/340/comments,29752054,Datagov staging,2014-04-02T19:15:40Z,548420,syndicatedmaps,closed,2014-04-03T23:00:21Z,https://api.github.com/repos/GSA/data.gov/issues/340/events,2014-03-19T17:04:03Z,,https://api.github.com/repos/GSA/data.gov/issues/340,https://github.com/syndicatedmaps,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/339,https://github.com/GSA/data.gov/milestone/17,339,https://api.github.com/repos/GSA/data.gov/issues/339/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/339/comments,29706050,Use logical URLs for sub topics and sub-topic pages,2014-08-01T03:43:13Z,619330,philipashlock,closed,2014-08-01T03:43:13Z,https://api.github.com/repos/GSA/data.gov/issues/339/events,2014-03-19T04:13:38Z,wordpress ,https://api.github.com/repos/GSA/data.gov/issues/339,https://github.com/philipashlock,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/338,https://github.com/GSA/data.gov/milestone/15,338,https://api.github.com/repos/GSA/data.gov/issues/338/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/338/comments,29705951,Fix icon/alignment in heading for sub topics,2014-05-02T18:47:14Z,619296,philipashlock,closed,2014-05-02T18:47:14Z,https://api.github.com/repos/GSA/data.gov/issues/338/events,2014-03-19T04:10:28Z,,https://api.github.com/repos/GSA/data.gov/issues/338,https://github.com/philipashlock,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/337,https://github.com/GSA/data.gov/milestone/12,337,https://api.github.com/repos/GSA/data.gov/issues/337/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/337/comments,29705836,Override style for active link on main topic dropdown menu,2014-04-03T19:48:52Z,548420,philipashlock,closed,2014-04-03T19:48:52Z,https://api.github.com/repos/GSA/data.gov/issues/337/events,2014-03-19T04:05:55Z,bug design ,https://api.github.com/repos/GSA/data.gov/issues/337,https://github.com/philipashlock,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/336,https://github.com/GSA/data.gov/milestone/14,336,https://api.github.com/repos/GSA/data.gov/issues/336/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/336/comments,29705746,Update social media media with new brand elements and colors,2014-05-30T13:36:34Z,578855,ErieMeyer,closed,2014-05-30T13:36:34Z,https://api.github.com/repos/GSA/data.gov/issues/336/events,2014-03-19T04:02:48Z,,https://api.github.com/repos/GSA/data.gov/issues/336,https://github.com/ErieMeyer,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/335,https://github.com/GSA/data.gov/milestone/12,335,https://api.github.com/repos/GSA/data.gov/issues/335/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/335/comments,29705412,Feedback submission "success" page throws an error,2014-03-19T04:07:50Z,548420,ErieMeyer,closed,2014-04-03T23:00:21Z,https://api.github.com/repos/GSA/data.gov/issues/335/events,2014-03-19T03:51:53Z,,https://api.github.com/repos/GSA/data.gov/issues/335,https://github.com/ErieMeyer,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/334,https://github.com/GSA/data.gov/milestone/13,334,https://api.github.com/repos/GSA/data.gov/issues/334/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/334/comments,29681910,Don't use carousel for highlights section,2014-04-07T01:56:10Z,578764,philipashlock,closed,2014-04-07T01:56:10Z,https://api.github.com/repos/GSA/data.gov/issues/334/events,2014-03-18T20:33:31Z,design usability ,https://api.github.com/repos/GSA/data.gov/issues/334,https://github.com/philipashlock,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/333,https://github.com/GSA/data.gov/milestone/13,333,https://api.github.com/repos/GSA/data.gov/issues/333/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/333/comments,29526864,Providing users more clarity about search results (entire site versus just data sets),2014-04-11T01:26:04Z,578764,nsinai,closed,2014-04-11T01:26:04Z,https://api.github.com/repos/GSA/data.gov/issues/333/events,2014-03-16T21:21:08Z,,https://api.github.com/repos/GSA/data.gov/issues/333,https://github.com/nsinai,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/332,https://github.com/GSA/data.gov/milestone/18,332,https://api.github.com/repos/GSA/data.gov/issues/332/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/332/comments,29463632,"federal" banner,2014-07-25T21:14:47Z,619883,lilybradley,closed,2014-07-25T21:14:47Z,https://api.github.com/repos/GSA/data.gov/issues/332/events,2014-03-14T19:31:21Z,,https://api.github.com/repos/GSA/data.gov/issues/332,https://github.com/lilybradley,
https://api.github.com/repos/GSA/data.gov,False,https://github.com/GSA/data.gov/issues/331,https://github.com/GSA/data.gov/milestone/28,331,https://api.github.com/repos/GSA/data.gov/issues/331/labels{/name},https://api.github.com/repos/GSA/data.gov/issues/331/comments,29362192,improve or replace fire symbol in Catalog,2015-05-06T04:41:20Z,999068,lilybradley,closed,2015-05-06T04:41:21Z,https://api.github.com/repos/GSA/data.gov/issues/331/events,2014-03-13T15:50:07Z,design usability ,https://api.github.com/repos/GSA/data.gov/issues/331,https://github.com/lilybradley,
